tile_type,wire_name,speed_index,res,cap
LIOI3_SING,IOI_SING_LEAF_GCLK0,2699,0.000,0.000
LIOI3_SING,IOI_SING_RCLK_FORIO0,2700,0.000,0.000
LIOI3_SING,IOI_IMUX8_0,1230,0.000,0.000
LIOI3_SING,IOI_SING_IOCLK1,2701,0.000,0.000
LIOI3_SING,IOI_PHASER_TO_IO_OCLK,2621,0.000,0.000
LIOI3_SING,IOI_PHASER_TO_IO_OCLKDIV,2623,0.000,0.000
LIOI3_SING,IOI_CLK0_0,1234,0.000,0.000
LIOI3_SING,IOI_PHASER_TO_IO_ICLK,2622,0.000,0.000
LIOI3_SING,IOI_PHASER_TO_IO_ICLKDIV,2625,0.000,0.000
LIOI3_SING,IOI_CTRL0_0,1232,0.000,0.000
LIOI3_SING,IOI_BYP7_0,1231,0.000,0.000
LIOI3_SING,IOI_PHASER_TO_IO_OCLK1X_90,2624,0.000,0.000
LIOI3_SING,IOI_FAN1_0,1233,0.000,0.000
LIOI3_SING,IOI_SE2A1_0,2631,0.000,0.000
LIOI3_SING,LIOI_ODELAY0_ODATAIN,2635,0.000,0.000
LIOI3_SING,LIOI_ODELAY0_DATAOUT,2636,0.000,0.000
LIOI3_SING,IOI_SE4BEG0_0,2632,0.000,0.000
LIOI3_SING,IOI_SE4C3_0,2633,0.000,0.000
LIOI3_SING,IOI_WW4B1_0,2642,0.000,0.000
LIOI3_SING,IOI_WW2A2_0,2644,0.000,0.000
LIOI3_SING,IOI_WW2END0_0,2643,0.000,0.000
LIOI3_SING,IOI_WW4A0_0,2641,0.000,0.000
LIOI3_SING,IOI_WW4C0_0,2648,0.000,0.000
LIOI3_SING,IOI_WW4END0_0,2645,0.000,0.000
LIOI3_SING,IOI_SW4END3_0,2649,0.000,0.000
LIOI3_SING,IOI_SW2A0_0,2651,0.000,0.000
LIOI3_SING,IOI_SW4A0_0,2634,0.000,0.000
LIOI3_SING,IOI_WL1END0_0,2653,0.000,0.000
LIOI3_SING,IOI_NW2A2_0,2673,0.000,0.000
LIOI3_SING,IOI_WR1END0_0,2652,0.000,0.000
LIOI3_SING,IOI_LH5_0,2654,0.000,0.000
LIOI3_SING,IOI_EE4A3_0,2656,0.000,0.000
LIOI3_SING,IOI_EE2BEG3_0,2657,0.000,0.000
LIOI3_SING,IOI_EL1BEG2_0,2659,0.000,0.000
LIOI3_SING,IOI_EE4B1_0,2658,0.000,0.000
LIOI3_SING,IOI_EE4BEG0_0,2655,0.000,0.000
LIOI3_SING,IOI_EE4C0_0,2661,0.000,0.000
LIOI3_SING,IOI_ER1BEG0_0,2660,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEIN1,2665,0.000,0.000
LIOI3_SING,IOI_NW4A0_0,2672,0.000,0.000
LIOI3_SING,IOI_NW4END0_0,2662,0.000,0.000
LIOI3_SING,IOI_ODELAY0_C,2670,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CE,2669,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CINVCTRL,2668,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CLKIN,2667,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEIN0,2666,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEIN2,2664,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEIN3,2663,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEIN4,2671,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEOUT0,2681,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEOUT1,2680,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEOUT2,2679,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEOUT3,2678,0.000,0.000
LIOI3_SING,IOI_ODELAY0_CNTVALUEOUT4,2677,0.000,0.000
LIOI3_SING,IOI_ODELAY0_INC,2676,0.000,0.000
LIOI3_SING,IOI_ODELAY0_LD,2675,0.000,0.000
LIOI3_SING,IOI_ODELAY0_LDPIPEEN,2674,0.000,0.000
LIOI3_SING,IOI_ODELAY0_REGRST,2682,0.000,0.000
LIOI3_SING,IOI_NE2A2_0,2684,0.000,0.000
LIOI3_SING,IOI_EE2A3_0,2683,0.000,0.000
LIOI3_SING,IOI_NE4BEG0_0,2685,0.000,0.000
LIOI3_SING,IOI_NE4C0_0,2650,0.000,0.000
LIOI3_TBYTESRC,IOI_OCLK_0,2492,0.000,0.000
LIOI3_TBYTESRC,IOI_OCLK_1,2493,0.000,0.000
LIOI3_TBYTESRC,IOI_OCLKM_0,2494,0.000,0.000
LIOI3_TBYTESRC,IOI_OCLKM_1,2495,0.000,0.000
LIOI3_TBYTESRC,IOI_LOGIC_OUTS3_1,1229,0.000,0.000
LIOI3_TBYTESRC,IOI_IMUX_RC0,2497,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC0_TFB_LOCAL,2506,0.000,0.000
LIOI3_TBYTESRC,LIOI_I1,2499,0.000,0.000
LIOI3_TBYTESRC,LIOI_I2GCLK_TOP0,2500,0.000,0.000
LIOI3_TBYTESRC,LIOI_IBUF_DISABLE0,2501,0.000,0.000
LIOI3_TBYTESRC,LIOI_IBUF_DISABLE1,2502,0.000,0.000
LIOI3_TBYTESRC,LIOI_KEEPER_INT_EN_0,2503,0.000,0.000
LIOI3_TBYTESRC,LIOI_KEEPER_INT_EN_1,2504,0.000,0.000
LIOI3_TBYTESRC,LIOI_O0,479,0.000,0.000
LIOI3_TBYTESRC,LIOI_I0,2498,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC1_TFB_LOCAL,2507,0.000,0.000
LIOI3_TBYTESRC,LIOI_PD_INT_EN_0,2508,0.000,0.000
LIOI3_TBYTESRC,LIOI_PD_INT_EN_1,2509,0.000,0.000
LIOI3_TBYTESRC,LIOI_PU_INT_EN_0,2510,0.000,0.000
LIOI3_TBYTESRC,LIOI_PU_INT_EN_1,2511,0.000,0.000
LIOI3_TBYTESRC,LIOI_DIFF_TERM_INT_EN,2505,0.000,0.000
LIOI3_TBYTESRC,LIOI_DCI_T_TERM1,2521,0.000,0.000
LIOI3_TBYTESRC,LIOI_DCI_T_TERM0,2520,0.000,0.000
LIOI3_TBYTESRC,IOI_TBYTEIN,2609,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CLR3,2519,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CLR2,2518,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CLR1_1,2517,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CLR0_1,2516,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CE3_1,2515,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CE2_1,2512,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CE1,2514,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CE0,2513,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_CNTVALUEOUT1,2535,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_TBYTEOUT,2536,0.000,0.000
LIOI3_TBYTESRC,LIOI_ISOUT21,2533,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_O,2524,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_IOCLKGLITCH,2526,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY1_CNTVALUEOUT4,2527,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY1_CNTVALUEOUT3,2525,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY1_CNTVALUEOUT2,2523,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY1_CNTVALUEOUT0,2540,0.000,0.000
LIOI3_TBYTESRC,LIOI_ISOUT10,2529,0.000,0.000
LIOI3_TBYTESRC,LIOI_ISOUT11,2530,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_Q1,2534,0.000,0.000
LIOI3_TBYTESRC,LIOI_ISOUT20,2532,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_Q2,2522,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_Q3,2537,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_Q4,2538,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_Q5,2539,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_Q6,2541,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_Q8,2528,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_Q7,2531,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC0_TQ,2551,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC1_OFB,2550,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC1_OQ,2549,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC1_TFB,2542,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC1_TQ,2548,0.000,0.000
LIOI3_TBYTESRC,LIOI_OSOUT10,2546,0.000,0.000
LIOI3_TBYTESRC,LIOI_OSOUT11,2545,0.000,0.000
LIOI3_TBYTESRC,LIOI_OSOUT20,2544,0.000,0.000
LIOI3_TBYTESRC,LIOI_OSOUT21,2543,0.000,0.000
LIOI3_TBYTESRC,LIOI_IDELAY1_DATAOUT,2547,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC0_OQ,2552,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_CLKDIVP,2567,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_BITSLIP,2562,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_CE1,2566,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_CE2,2565,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_CLK,2564,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_CLKB,2596,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC0_REV,2554,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_CLKB,2563,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_CLKDIV,2553,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC0_SR,2555,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_DYNCLKDIVPSEL,2561,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_DYNCLKDIVSEL,2560,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_DYNCLKSEL,2559,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_OCLK,2558,0.000,0.000
LIOI3_TBYTESRC,IOI_ILOGIC1_OCLKB,2557,0.000,0.000
LIOI3_TBYTESRC,LIOI_ILOGIC0_TFB,2568,0.000,0.000
LIOI3_TBYTESRC,LIOI_ILOGIC1_DDLY,2573,0.000,0.000
LIOI3_TBYTESRC,LIOI_ILOGIC1_D,2574,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_T2,2580,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_T3,2589,0.000,0.000
LIOI3_TBYTESRC,LIOI3_IDELAY1_IFDLY2,458,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_T4,2556,0.000,0.000
LIOI3_TBYTESRC,LIOI_ILOGIC1_OFB,2572,0.000,0.000
LIOI3_TBYTESRC,LIOI_ILOGIC0_DDLY,2578,0.000,0.000
LIOI3_TBYTESRC,LIOI_ILOGIC0_D,2577,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_TCE,2608,0.000,0.000
LIOI3_TBYTESRC,LIOI_IDELAY1_IDATAIN,2576,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_OCE,2584,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_D1,2592,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_CLKDIVFB,2593,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_CLKDIVB,2594,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_CLKDIV,2595,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_CLK,2597,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_D8,2585,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_REV,2583,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_SR,2582,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_T1,2581,0.000,0.000
LIOI3_TBYTESRC,LIOI_ISIN21,2575,0.000,0.000
LIOI3_TBYTESRC,LIOI_ISIN20,2569,0.000,0.000
LIOI3_TBYTESRC,LIOI_ISIN11,2570,0.000,0.000
LIOI3_TBYTESRC,LIOI_ISIN10,2571,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_D7,2586,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC0_D6,2587,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_C,2599,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_CE,2598,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_CINVCTRL,2600,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_CNTVALUEIN0,2601,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_CNTVALUEIN1,2602,0.000,0.000
LIOI3_TBYTESRC,LIOI_OLOGIC1_CLKDIVF,2614,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_D5,2588,0.000,0.000
LIOI3_TBYTESRC,LIOI_OSIN21,2610,0.000,0.000
LIOI3_TBYTESRC,LIOI_OSIN20,2611,0.000,0.000
LIOI3_TBYTESRC,LIOI_OSIN11,2612,0.000,0.000
LIOI3_TBYTESRC,LIOI_OSIN10,2613,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_D4,2579,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_D3,2590,0.000,0.000
LIOI3_TBYTESRC,IOI_OLOGIC1_D2,2591,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_CNTVALUEIN2,2603,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY1_LDPIPEEN,2615,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY1_REGRST,2616,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY1_LD,2617,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_CNTVALUEIN3,2604,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_CNTVALUEIN4,2605,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_DATAIN,2606,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAY0_INC,2607,0.000,0.000
LIOI3_TBYTESRC,IOI_LEAF_GCLK5,2618,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_FORIO0,2619,0.000,0.000
LIOI3_TBYTESRC,IOI_IOCLK3,2620,0.000,0.000
LIOI3_TBYTESRC,IOI_IMUX8_1,1230,0.000,0.000
LIOI3_TBYTESRC,IOI_PHASER_TO_IO_OCLK,2621,0.000,0.000
LIOI3_TBYTESRC,IOI_BYP3_0,1231,0.000,0.000
LIOI3_TBYTESRC,IOI_PHASER_TO_IO_ICLK_0,2622,0.000,0.000
LIOI3_TBYTESRC,IOI_PHASER_TO_IO_OCLKDIV,2623,0.000,0.000
LIOI3_TBYTESRC,IOI_CLK0_1,1234,0.000,0.000
LIOI3_TBYTESRC,IOI_PHASER_TO_IO_ICLKDIV,2625,0.000,0.000
LIOI3_TBYTESRC,IOI_PHASER_TO_IO_OCLK1X_90,2624,0.000,0.000
LIOI3_TBYTESRC,IOI_CTRL0_1,1232,0.000,0.000
LIOI3_TBYTESRC,IOI_FAN5_1,1233,0.000,0.000
LIOI3_TBYTESRC,IOI_SE2A3_0,2631,0.000,0.000
LIOI3_TBYTESRC,IOI_SE4BEG1_0,2632,0.000,0.000
LIOI3_TBYTESRC,IOI_SE4C1_0,2633,0.000,0.000
LIOI3_TBYTESRC,LIOI_ODELAY1_ODATAIN,2635,0.000,0.000
LIOI3_TBYTESRC,LIOI_ODELAY1_DATAOUT,2636,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CLR1,2637,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CE2,2638,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CE3,2639,0.000,0.000
LIOI3_TBYTESRC,IOI_RCLK_DIV_CLR0,2640,0.000,0.000
LIOI3_TBYTESRC,IOI_WW4A0_0,2641,0.000,0.000
LIOI3_TBYTESRC,IOI_WW4B2_0,2642,0.000,0.000
LIOI3_TBYTESRC,IOI_WW2END3_1,2643,0.000,0.000
LIOI3_TBYTESRC,IOI_WW2A3_1,2644,0.000,0.000
LIOI3_TBYTESRC,IOI_WW4END0_1,2645,0.000,0.000
LIOI3_TBYTESRC,LIOI_I2GCLK_TOP1,2646,0.000,0.000
LIOI3_TBYTESRC,LIOI_I2GCLK_BOT1,2647,0.000,0.000
LIOI3_TBYTESRC,IOI_NE4C0_0,2650,0.000,0.000
LIOI3_TBYTESRC,IOI_WW4C3_1,2648,0.000,0.000
LIOI3_TBYTESRC,IOI_SW4A0_0,2634,0.000,0.000
LIOI3_TBYTESRC,IOI_SW4END1_1,2649,0.000,0.000
LIOI3_TBYTESRC,IOI_SW2A3_1,2651,0.000,0.000
LIOI3_TBYTESRC,IOI_WR1END0_0,2652,0.000,0.000
LIOI3_TBYTESRC,IOI_WL1END3_1,2653,0.000,0.000
LIOI3_TBYTESRC,IOI_LH10_1,2654,0.000,0.000
LIOI3_TBYTESRC,IOI_EE4B2_0,2658,0.000,0.000
LIOI3_TBYTESRC,IOI_EE2BEG3_1,2657,0.000,0.000
LIOI3_TBYTESRC,IOI_EE4A0_0,2656,0.000,0.000
LIOI3_TBYTESRC,IOI_EE4C3_0,2661,0.000,0.000
LIOI3_TBYTESRC,IOI_ER1BEG2_0,2660,0.000,0.000
LIOI3_TBYTESRC,IOI_EL1BEG3_1,2659,0.000,0.000
LIOI3_TBYTESRC,IOI_EE4BEG3_1,2655,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAYCTRL_UPPULSEOUT,2626,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAYCTRL_RST,2496,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAYCTRL_RDY,2627,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAYCTRL_OUTN65,2630,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAYCTRL_OUTN1,2628,0.000,0.000
LIOI3_TBYTESRC,IOI_IDELAYCTRL_DNPULSEOUT,2629,0.000,0.000
LIOI3_TBYTESRC,IOI_NW4END1_0,2662,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_CNTVALUEIN2,2664,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_CNTVALUEIN1,2665,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_CNTVALUEIN0,2666,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_CLKIN,2667,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_CINVCTRL,2668,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_CE,2669,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_C,2670,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_CNTVALUEIN3,2663,0.000,0.000
LIOI3_TBYTESRC,IOI_NW4A3_1,2672,0.000,0.000
LIOI3_TBYTESRC,IOI_NW2A3_1,2673,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_LDPIPEEN,2674,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_LD,2675,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_INC,2676,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_CNTVALUEOUT4,2677,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_CNTVALUEOUT3,2678,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_CNTVALUEOUT2,2679,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_CNTVALUEOUT1,2680,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_CNTVALUEOUT0,2681,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY1_CNTVALUEIN4,2671,0.000,0.000
LIOI3_TBYTESRC,IOI_ODELAY0_REGRST,2682,0.000,0.000
LIOI3_TBYTESRC,IOI_EE2A2_0,2683,0.000,0.000
LIOI3_TBYTESRC,IOI_NE2A0_0,2684,0.000,0.000
LIOI3_TBYTESRC,IOI_NE4BEG3_0,2685,0.000,0.000
LIOI3_TBYTETERM,IOI_OCLK_0,2492,0.000,0.000
LIOI3_TBYTETERM,IOI_OCLK_1,2493,0.000,0.000
LIOI3_TBYTETERM,IOI_OCLKM_0,2494,0.000,0.000
LIOI3_TBYTETERM,IOI_OCLKM_1,2495,0.000,0.000
LIOI3_TBYTETERM,IOI_LOGIC_OUTS3_0,1229,0.000,0.000
LIOI3_TBYTETERM,IOI_IMUX_RC0,2497,0.000,0.000
LIOI3_TBYTETERM,LIOI_I0,2498,0.000,0.000
LIOI3_TBYTETERM,LIOI_T1,479,0.000,0.000
LIOI3_TBYTETERM,LIOI_PU_INT_EN_1,2511,0.000,0.000
LIOI3_TBYTETERM,LIOI_PU_INT_EN_0,2510,0.000,0.000
LIOI3_TBYTETERM,LIOI_PD_INT_EN_1,2509,0.000,0.000
LIOI3_TBYTETERM,LIOI_PD_INT_EN_0,2508,0.000,0.000
LIOI3_TBYTETERM,LIOI_OLOGIC1_TFB_LOCAL,2507,0.000,0.000
LIOI3_TBYTETERM,LIOI_OLOGIC0_TFB_LOCAL,2506,0.000,0.000
LIOI3_TBYTETERM,LIOI_KEEPER_INT_EN_1,2504,0.000,0.000
LIOI3_TBYTETERM,LIOI_KEEPER_INT_EN_0,2503,0.000,0.000
LIOI3_TBYTETERM,LIOI_IBUF_DISABLE1,2502,0.000,0.000
LIOI3_TBYTETERM,LIOI_IBUF_DISABLE0,2501,0.000,0.000
LIOI3_TBYTETERM,LIOI_I1,2499,0.000,0.000
LIOI3_TBYTETERM,LIOI_DIFF_TERM_INT_EN,2505,0.000,0.000
LIOI3_TBYTETERM,LIOI_DCI_T_TERM1,2521,0.000,0.000
LIOI3_TBYTETERM,LIOI_DCI_T_TERM0,2520,0.000,0.000
LIOI3_TBYTETERM,IOI_RCLK_DIV_CLR3,2519,0.000,0.000
LIOI3_TBYTETERM,IOI_RCLK_DIV_CLR2,2518,0.000,0.000
LIOI3_TBYTETERM,IOI_RCLK_DIV_CLR1_1,2517,0.000,0.000
LIOI3_TBYTETERM,IOI_RCLK_DIV_CLR0_1,2516,0.000,0.000
LIOI3_TBYTETERM,IOI_RCLK_DIV_CE3_1,2515,0.000,0.000
LIOI3_TBYTETERM,IOI_RCLK_DIV_CE2_1,2512,0.000,0.000
LIOI3_TBYTETERM,IOI_RCLK_DIV_CE1,2514,0.000,0.000
LIOI3_TBYTETERM,IOI_RCLK_DIV_CE0,2513,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_Q3,2537,0.000,0.000
LIOI3_TBYTETERM,LIOI_ISOUT10,2529,0.000,0.000
LIOI3_TBYTETERM,LIOI_ISOUT11,2530,0.000,0.000
LIOI3_TBYTETERM,IOI_OLOGIC0_TBYTEOUT,2536,0.000,0.000
LIOI3_TBYTETERM,LIOI_ISOUT21,2533,0.000,0.000
LIOI3_TBYTETERM,IOI_OLOGIC0_IOCLKGLITCH,2526,0.000,0.000
LIOI3_TBYTETERM,IOI_IDELAY1_CNTVALUEOUT4,2527,0.000,0.000
LIOI3_TBYTETERM,IOI_IDELAY1_CNTVALUEOUT3,2525,0.000,0.000
LIOI3_TBYTETERM,IOI_IDELAY1_CNTVALUEOUT2,2523,0.000,0.000
LIOI3_TBYTETERM,IOI_IDELAY1_CNTVALUEOUT1,2535,0.000,0.000
LIOI3_TBYTETERM,IOI_IDELAY1_CNTVALUEOUT0,2540,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_O,2524,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_Q1,2534,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_Q2,2522,0.000,0.000
LIOI3_TBYTETERM,LIOI_ISOUT20,2532,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_Q4,2538,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_Q8,2528,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_Q7,2531,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_Q6,2541,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_Q5,2539,0.000,0.000
LIOI3_TBYTETERM,LIOI_OLOGIC0_TQ,2551,0.000,0.000
LIOI3_TBYTETERM,LIOI_OLOGIC1_OFB,2550,0.000,0.000
LIOI3_TBYTETERM,LIOI_OLOGIC1_OQ,2549,0.000,0.000
LIOI3_TBYTETERM,LIOI_OLOGIC1_TFB,2542,0.000,0.000
LIOI3_TBYTETERM,LIOI_OLOGIC1_TQ,2548,0.000,0.000
LIOI3_TBYTETERM,LIOI_IDELAY1_DATAOUT,2547,0.000,0.000
LIOI3_TBYTETERM,LIOI_OSOUT10,2546,0.000,0.000
LIOI3_TBYTETERM,LIOI_OSOUT11,2545,0.000,0.000
LIOI3_TBYTETERM,LIOI_OSOUT20,2544,0.000,0.000
LIOI3_TBYTETERM,LIOI_OSOUT21,2543,0.000,0.000
LIOI3_TBYTETERM,LIOI_OLOGIC0_OQ,2552,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_BITSLIP,2562,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_CE1,2566,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC0_REV,2554,0.000,0.000
LIOI3_TBYTETERM,LIOI_ISIN21,2575,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_CE2,2565,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_CLK,2564,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_CLKB,2563,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_CLKDIV,2553,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_CLKDIVP,2567,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_DYNCLKDIVPSEL,2561,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_OCLKB,2557,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_OCLK,2558,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_DYNCLKDIVSEL,2560,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC1_DYNCLKSEL,2559,0.000,0.000
LIOI3_TBYTETERM,IOI_ILOGIC0_SR,2555,0.000,0.000
LIOI3_TBYTETERM,LIOI3_IDELAY1_IFDLY1,458,0.000,0.000
LIOI3_TBYTETERM,LIOI_ILOGIC1_DDLY,2573,0.000,0.000
LIOI3_TBYTETERM,LIOI_ILOGIC1_D,2574,0.000,0.000
LIOI3_TBYTETERM,LIOI_ILOGIC0_TFB,2568,0.000,0.000
LIOI3_TBYTETERM,LIOI_ILOGIC0_OFB,2572,0.000,0.000
LIOI3_TBYTETERM,IOI_OLOGIC1_T2,2580,0.000,0.000
